tx,ty,tz,rx,ry,rz
0.0025566229596734047,0.001977490959689021,-0.004598368890583515,0.00042886767187155783,0.0008643163600936532,-0.0018629269907251
0.00048721267376095057,0.0005735806771554053,-0.0012685103574767709,-0.0004245045711286366,0.0007882057107053697,0.00010304450552212074
-0.001557650975883007,0.0010092111770063639,-0.004022607114166021,0.003264647675678134,0.001332698855549097,0.0016129794530570507
0.0025566229596734047,0.001977490959689021,-0.004598368890583515,0.00042886767187155783,0.0008643163600936532,-0.0018629269907251
0.00048721267376095057,0.0005735806771554053,-0.0012685103574767709,-0.0004245045711286366,0.0007882057107053697,0.00010304450552212074
-0.001557650975883007,0.0010092111770063639,-0.004022607114166021,0.003264647675678134,0.001332698855549097,0.0016129794530570507
-0.0003862667072098702,0.0006642912048846483,-0.001362121314741671,-0.0006150833214633167,0.0018859576666727662,0.0010660805273801088
0.00048721267376095057,0.0005735806771554053,-0.0012685103574767709,-0.0004245045711286366,0.0007882057107053697,0.00010304450552212074
-0.001557650975883007,0.0010092111770063639,-0.004022607114166021,0.003264647675678134,0.001332698855549097,0.0016129794530570507
-0.0003862667072098702,0.0006642912048846483,-0.001362121314741671,-0.0006150833214633167,0.0018859576666727662,0.0010660805273801088
0.000948344124481082,0.0013934869784861803,-0.0023041702806949615,-0.0009247861453332007,0.0001664250303292647,-0.00037937203887850046
-0.001557650975883007,0.0010092111770063639,-0.004022607114166021,0.003264647675678134,0.001332698855549097,0.0016129794530570507
-0.0003862667072098702,0.0006642912048846483,-0.001362121314741671,-0.0006150833214633167,0.0018859576666727662,0.0010660805273801088
0.000948344124481082,0.0013934869784861803,-0.0023041702806949615,-0.0009247861453332007,0.0001664250303292647,-0.00037937203887850046
0.0005171543452888727,0.0006101626204326749,-0.0009325080900453031,-0.0011031009489670396,0.0014778628246858716,0.0005251262919045985
-0.0003862667072098702,0.0006642912048846483,-0.001362121314741671,-0.0006150833214633167,0.0018859576666727662,0.0010660805273801088
0.000948344124481082,0.0013934869784861803,-0.0023041702806949615,-0.0009247861453332007,0.0001664250303292647,-0.00037937203887850046
0.0005171543452888727,0.0006101626204326749,-0.0009325080900453031,-0.0011031009489670396,0.0014778628246858716,0.0005251262919045985
0.0011661597527563572,0.001057822722941637,-0.0025983171071857214,-0.00021164560166653246,0.0024364457931369543,0.0009910310618579388
0.000948344124481082,0.0013934869784861803,-0.0023041702806949615,-0.0009247861453332007,0.0001664250303292647,-0.00037937203887850046
0.0005171543452888727,0.0006101626204326749,-0.0009325080900453031,-0.0011031009489670396,0.0014778628246858716,0.0005251262919045985
0.0011661597527563572,0.001057822722941637,-0.0025983171071857214,-0.00021164560166653246,0.0024364457931369543,0.0009910310618579388
0.00045025654253549874,0.0005905237048864365,-0.0006478510913439095,-0.0012906264746561646,0.0016380349406972528,0.00026360078481957316
0.0005171543452888727,0.0006101626204326749,-0.0009325080900453031,-0.0011031009489670396,0.0014778628246858716,0.0005251262919045985
0.0011661597527563572,0.001057822722941637,-0.0025983171071857214,-0.00021164560166653246,0.0024364457931369543,0.0009910310618579388
0.00045025654253549874,0.0005905237048864365,-0.0006478510913439095,-0.0012906264746561646,0.0016380349406972528,0.00026360078481957316
0.0014443310210481286,0.0009834152879193425,-0.0010147206485271454,-0.0014247508952394128,0.0018066888442263007,-9.621661592973396e-05
0.0011661597527563572,0.001057822722941637,-0.0025983171071857214,-0.00021164560166653246,0.0024364457931369543,0.0009910310618579388
0.00045025654253549874,0.0005905237048864365,-0.0006478510913439095,-0.0012906264746561646,0.0016380349406972528,0.00026360078481957316
0.0014443310210481286,0.0009834152879193425,-0.0010147206485271454,-0.0014247508952394128,0.0018066888442263007,-9.621661592973396e-05
0.000714401132427156,0.0006307779112830758,-0.0012631211429834366,-0.0007610955508425832,0.001178409089334309,-0.0002025909343501553
0.00045025654253549874,0.0005905237048864365,-0.0006478510913439095,-0.0012906264746561646,0.0016380349406972528,0.00026360078481957316
0.0014443310210481286,0.0009834152879193425,-0.0010147206485271454,-0.0014247508952394128,0.0018066888442263007,-9.621661592973396e-05
0.000714401132427156,0.0006307779112830758,-0.0012631211429834366,-0.0007610955508425832,0.001178409089334309,-0.0002025909343501553
0.00190755317453295,0.001034629181958735,-0.0018826717277988791,-0.0006047246279194951,0.0016068455297499895,-0.0005331062129698694
0.0014443310210481286,0.0009834152879193425,-0.0010147206485271454,-0.0014247508952394128,0.0018066888442263007,-9.621661592973396e-05
0.000714401132427156,0.0006307779112830758,-0.0012631211429834366,-0.0007610955508425832,0.001178409089334309,-0.0002025909343501553
0.00190755317453295,0.001034629181958735,-0.0018826717277988791,-0.0006047246279194951,0.0016068455297499895,-0.0005331062129698694
8.447893924312666e-05,8.146701293298975e-05,-0.00015288784925360233,-0.0005753628793172538,0.0012855008244514465,-0.0002812469028867781
0.000714401132427156,0.0006307779112830758,-0.0012631211429834366,-0.0007610955508425832,0.001178409089334309,-0.0002025909343501553
0.00190755317453295,0.001034629181958735,-0.0018826717277988791,-0.0006047246279194951,0.0016068455297499895,-0.0005331062129698694
8.447893924312666e-05,8.146701293298975e-05,-0.00015288784925360233,-0.0005753628793172538,0.0012855008244514465,-0.0002812469028867781
0.001497537363320589,0.0005011347820982337,-0.0019112987210974097,0.0005101853748783469,0.0020985945593565702,-0.00035385959199629724
0.00190755317453295,0.001034629181958735,-0.0018826717277988791,-0.0006047246279194951,0.0016068455297499895,-0.0005331062129698694
8.447893924312666e-05,8.146701293298975e-05,-0.00015288784925360233,-0.0005753628793172538,0.0012855008244514465,-0.0002812469028867781
0.001497537363320589,0.0005011347820982337,-0.0019112987210974097,0.0005101853748783469,0.0020985945593565702,-0.00035385959199629724
0.002568827709183097,0.0003687721327878535,-0.0023244721814990044,0.0020799802150577307,0.00301822810433805,5.255950600258075e-05
8.447893924312666e-05,8.146701293298975e-05,-0.00015288784925360233,-0.0005753628793172538,0.0012855008244514465,-0.0002812469028867781
0.001497537363320589,0.0005011347820982337,-0.0019112987210974097,0.0005101853748783469,0.0020985945593565702,-0.00035385959199629724
0.002568827709183097,0.0003687721327878535,-0.0023244721814990044,0.0020799802150577307,0.00301822810433805,5.255950600258075e-05
0.0007942633819766343,-0.0002438080991851166,-0.0004056956386193633,0.0009663082309998572,0.002374185947701335,0.0005722185014747083
0.001497537363320589,0.0005011347820982337,-0.0019112987210974097,0.0005101853748783469,0.0020985945593565702,-0.00035385959199629724
0.002568827709183097,0.0003687721327878535,-0.0023244721814990044,0.0020799802150577307,0.00301822810433805,5.255950600258075e-05
0.0007942633819766343,-0.0002438080991851166,-0.0004056956386193633,0.0009663082309998572,0.002374185947701335,0.0005722185014747083
0.0026101991534233093,0.0003204733075108379,-0.0021788363810628653,0.0030257608741521835,0.01142449863255024,0.004958505276590586
0.002568827709183097,0.0003687721327878535,-0.0023244721814990044,0.0020799802150577307,0.00301822810433805,5.255950600258075e-05
0.0007942633819766343,-0.0002438080991851166,-0.0004056956386193633,0.0009663082309998572,0.002374185947701335,0.0005722185014747083
0.0026101991534233093,0.0003204733075108379,-0.0021788363810628653,0.0030257608741521835,0.01142449863255024,0.004958505276590586
0.000510525715071708,0.00037398887798190117,-0.0015393417561426759,0.0006394362426362932,0.003840780584141612,0.0020237579010427
0.0007942633819766343,-0.0002438080991851166,-0.0004056956386193633,0.0009663082309998572,0.002374185947701335,0.0005722185014747083
0.0026101991534233093,0.0003204733075108379,-0.0021788363810628653,0.0030257608741521835,0.01142449863255024,0.004958505276590586
0.000510525715071708,0.00037398887798190117,-0.0015393417561426759,0.0006394362426362932,0.003840780584141612,0.0020237579010427
0.000981392222456634,0.0006685006665065885,-0.0009379683178849518,0.00016114684694912285,0.009726264514029026,0.004355342127382755
0.0026101991534233093,0.0003204733075108379,-0.0021788363810628653,0.0030257608741521835,0.01142449863255024,0.004958505276590586
0.000510525715071708,0.00037398887798190117,-0.0015393417561426759,0.0006394362426362932,0.003840780584141612,0.0020237579010427
0.000981392222456634,0.0006685006665065885,-0.0009379683178849518,0.00016114684694912285,0.009726264514029026,0.004355342127382755
0.0002362045634072274,-0.00019255091319791973,0.0003570133703760803,0.0005204033222980797,0.00458886381238699,0.0025600390508770943
0.000510525715071708,0.00037398887798190117,-0.0015393417561426759,0.0006394362426362932,0.003840780584141612,0.0020237579010427
0.000981392222456634,0.0006685006665065885,-0.0009379683178849518,0.00016114684694912285,0.009726264514029026,0.004355342127382755
0.0002362045634072274,-0.00019255091319791973,0.0003570133703760803,0.0005204033222980797,0.00458886381238699,0.0025600390508770943
0.005089204292744398,0.0008555739768780768,-0.0015291159506887197,0.00037206034176051617,0.011759951710700989,0.004286071751266718
0.000981392222456634,0.0006685006665065885,-0.0009379683178849518,0.00016114684694912285,0.009726264514029026,0.004355342127382755
0.0002362045634072274,-0.00019255091319791973,0.0003570133703760803,0.0005204033222980797,0.00458886381238699,0.0025600390508770943
0.005089204292744398,0.0008555739768780768,-0.0015291159506887197,0.00037206034176051617,0.011759951710700989,0.004286071751266718
0.002873667050153017,0.0003889301442541182,0.00013581592065747827,-0.0013553629396483302,0.0044419970363378525,0.00043736217776313424
0.0002362045634072274,-0.00019255091319791973,0.0003570133703760803,0.0005204033222980797,0.00458886381238699,0.0025600390508770943
0.005089204292744398,0.0008555739768780768,-0.0015291159506887197,0.00037206034176051617,0.011759951710700989,0.004286071751266718
0.002873667050153017,0.0003889301442541182,0.00013581592065747827,-0.0013553629396483302,0.0044419970363378525,0.00043736217776313424
0.006272430066019297,0.0013262657448649406,1.1005550732079428e-05,-0.0035252065863460302,0.010847527533769608,0.0010905562667176127
0.005089204292744398,0.0008555739768780768,-0.0015291159506887197,0.00037206034176051617,0.011759951710700989,0.004286071751266718
0.002873667050153017,0.0003889301442541182,0.00013581592065747827,-0.0013553629396483302,0.0044419970363378525,0.00043736217776313424
0.006272430066019297,0.0013262657448649406,1.1005550732079428e-05,-0.0035252065863460302,0.010847527533769608,0.0010905562667176127
0.005038567818701267,0.0005704187205992639,-0.000514828076120466,-0.0006887021590955555,0.005454773548990488,-0.0003454040561337024
0.002873667050153017,0.0003889301442541182,0.00013581592065747827,-0.0013553629396483302,0.0044419970363378525,0.00043736217776313424
0.006272430066019297,0.0013262657448649406,1.1005550732079428e-05,-0.0035252065863460302,0.010847527533769608,0.0010905562667176127
0.005038567818701267,0.0005704187205992639,-0.000514828076120466,-0.0006887021590955555,0.005454773548990488,-0.0003454040561337024
0.005147163290530443,0.0016786133637651801,-0.0011323115322738886,-0.004161732736974955,0.011761422269046307,0.0008216214482672513
0.006272430066019297,0.0013262657448649406,1.1005550732079428e-05,-0.0035252065863460302,0.010847527533769608,0.0010905562667176127
0.005038567818701267,0.0005704187205992639,-0.000514828076120466,-0.0006887021590955555,0.005454773548990488,-0.0003454040561337024
0.005147163290530443,0.0016786133637651801,-0.0011323115322738886,-0.004161732736974955,0.011761422269046307,0.0008216214482672513
0.0037801198195666075,0.0009245268884114921,-0.001057023648172617,-0.0012769937748089433,0.004182169213891029,-0.001000344636850059
0.005038567818701267,0.0005704187205992639,-0.000514828076120466,-0.0006887021590955555,0.005454773548990488,-0.0003454040561337024
0.005147163290530443,0.0016786133637651801,-0.0011323115322738886,-0.004161732736974955,0.011761422269046307,0.0008216214482672513
0.0037801198195666075,0.0009245268884114921,-0.001057023648172617,-0.0012769937748089433,0.004182169213891029,-0.001000344636850059
0.004532888997346163,0.0012717919889837503,-0.00047584690037183464,-0.0031444572377949953,0.008874580264091492,5.6786051572998986e-05
0.005147163290530443,0.0016786133637651801,-0.0011323115322738886,-0.004161732736974955,0.011761422269046307,0.0008216214482672513
0.0037801198195666075,0.0009245268884114921,-0.001057023648172617,-0.0012769937748089433,0.004182169213891029,-0.001000344636850059
0.004532888997346163,0.0012717919889837503,-0.00047584690037183464,-0.0031444572377949953,0.008874580264091492,5.6786051572998986e-05
0.0018014137167483568,0.0007485841051675379,-0.0011358995689079165,-0.001258252072148025,0.002887559123337269,-0.00014958911924622953
0.0037801198195666075,0.0009245268884114921,-0.001057023648172617,-0.0012769937748089433,0.004182169213891029,-0.001000344636850059
0.004532888997346163,0.0012717919889837503,-0.00047584690037183464,-0.0031444572377949953,0.008874580264091492,5.6786051572998986e-05
0.0018014137167483568,0.0007485841051675379,-0.0011358995689079165,-0.001258252072148025,0.002887559123337269,-0.00014958911924622953
0.0021079364232718945,0.0016048833495005965,-0.0015979900490492582,-0.002237919485196471,0.0062665781006217,0.0004552085301838815
0.004532888997346163,0.0012717919889837503,-0.00047584690037183464,-0.0031444572377949953,0.008874580264091492,5.6786051572998986e-05
0.0018014137167483568,0.0007485841051675379,-0.0011358995689079165,-0.001258252072148025,0.002887559123337269,-0.00014958911924622953
0.0021079364232718945,0.0016048833495005965,-0.0015979900490492582,-0.002237919485196471,0.0062665781006217,0.0004552085301838815
0.0012351135956123471,0.0005163712194189429,-0.0007033744477666914,-0.0007312533562071621,0.003749591065570712,0.00046488948282785714
0.0018014137167483568,0.0007485841051675379,-0.0011358995689079165,-0.001258252072148025,0.002887559123337269,-0.00014958911924622953
0.0021079364232718945,0.0016048833495005965,-0.0015979900490492582,-0.002237919485196471,0.0062665781006217,0.0004552085301838815
0.0012351135956123471,0.0005163712194189429,-0.0007033744477666914,-0.0007312533562071621,0.003749591065570712,0.00046488948282785714
0.0037258979864418507,0.0019374833209440112,-0.0031360092107206583,-0.001610735896974802,0.006055363453924656,-4.151809844188392e-05
0.0021079364232718945,0.0016048833495005965,-0.0015979900490492582,-0.002237919485196471,0.0062665781006217,0.0004552085301838815
0.0012351135956123471,0.0005163712194189429,-0.0007033744477666914,-0.0007312533562071621,0.003749591065570712,0.00046488948282785714
0.0037258979864418507,0.0019374833209440112,-0.0031360092107206583,-0.001610735896974802,0.006055363453924656,-4.151809844188392e-05
0.002001643180847168,0.0009403197327628732,-0.0013872849522158504,-0.0012659672647714615,0.0026022593956440687,-0.00037442115717567503
0.0012351135956123471,0.0005163712194189429,-0.0007033744477666914,-0.0007312533562071621,0.003749591065570712,0.00046488948282785714
0.0037258979864418507,0.0019374833209440112,-0.0031360092107206583,-0.001610735896974802,0.006055363453924656,-4.151809844188392e-05
0.002001643180847168,0.0009403197327628732,-0.0013872849522158504,-0.0012659672647714615,0.0026022593956440687,-0.00037442115717567503
0.001941230962984264,0.0014811865985393524,-0.0027292545419186354,-0.0010209623724222183,0.0045568379573524,-0.0003039836883544922
0.0037258979864418507,0.0019374833209440112,-0.0031360092107206583,-0.001610735896974802,0.006055363453924656,-4.151809844188392e-05
0.002001643180847168,0.0009403197327628732,-0.0013872849522158504,-0.0012659672647714615,0.0026022593956440687,-0.00037442115717567503
0.001941230962984264,0.0014811865985393524,-0.0027292545419186354,-0.0010209623724222183,0.0045568379573524,-0.0003039836883544922
-0.0003960124449804425,0.000546091643627733,-0.0006218551425263286,-0.0011258026352152228,0.002393953735008836,0.0006637879414483905
0.002001643180847168,0.0009403197327628732,-0.0013872849522158504,-0.0012659672647714615,0.0026022593956440687,-0.00037442115717567503
0.001941230962984264,0.0014811865985393524,-0.0027292545419186354,-0.0010209623724222183,0.0045568379573524,-0.0003039836883544922
-0.0003960124449804425,0.000546091643627733,-0.0006218551425263286,-0.0011258026352152228,0.002393953735008836,0.0006637879414483905
0.00021224922966212034,0.0009663008968345821,-0.002270627534016967,-0.00023915735073387623,0.0021943701431155205,0.00026461275410838425
0.001941230962984264,0.0014811865985393524,-0.0027292545419186354,-0.0010209623724222183,0.0045568379573524,-0.0003039836883544922
-0.0003960124449804425,0.000546091643627733,-0.0006218551425263286,-0.0011258026352152228,0.002393953735008836,0.0006637879414483905
0.00021224922966212034,0.0009663008968345821,-0.002270627534016967,-0.00023915735073387623,0.0021943701431155205,0.00026461275410838425
0.0003264939005021006,0.0006100685568526387,-0.0010143248364329338,-0.0007433122955262661,0.002150996821001172,0.00033299665665253997
-0.0003960124449804425,0.000546091643627733,-0.0006218551425263286,-0.0011258026352152228,0.002393953735008836,0.0006637879414483905
0.00021224922966212034,0.0009663008968345821,-0.002270627534016967,-0.00023915735073387623,0.0021943701431155205,0.00026461275410838425
0.0003264939005021006,0.0006100685568526387,-0.0010143248364329338,-0.0007433122955262661,0.002150996821001172,0.00033299665665253997
0.002524683019146323,0.001286825630813837,-0.003466316033154726,0.000903153617400676,0.00244904775172472,-0.0006506877834908664
0.00021224922966212034,0.0009663008968345821,-0.002270627534016967,-0.00023915735073387623,0.0021943701431155205,0.00026461275410838425
0.0003264939005021006,0.0006100685568526387,-0.0010143248364329338,-0.0007433122955262661,0.002150996821001172,0.00033299665665253997
0.002524683019146323,0.001286825630813837,-0.003466316033154726,0.000903153617400676,0.00244904775172472,-0.0006506877834908664
0.001245298539288342,0.0005743381334468722,-0.0018742084503173828,0.0005941870040260255,0.002355454722419381,0.00013816985301673412
0.0003264939005021006,0.0006100685568526387,-0.0010143248364329338,-0.0007433122955262661,0.002150996821001172,0.00033299665665253997
0.002524683019146323,0.001286825630813837,-0.003466316033154726,0.000903153617400676,0.00244904775172472,-0.0006506877834908664
0.001245298539288342,0.0005743381334468722,-0.0018742084503173828,0.0005941870040260255,0.002355454722419381,0.00013816985301673412
0.002504221396520734,0.001408731797710061,-0.003501573810353875,0.0003241035155951977,0.002357839373871684,-0.0008260065806098282
0.002524683019146323,0.001286825630813837,-0.003466316033154726,0.000903153617400676,0.00244904775172472,-0.0006506877834908664
0.001245298539288342,0.0005743381334468722,-0.0018742084503173828,0.0005941870040260255,0.002355454722419381,0.00013816985301673412
0.002504221396520734,0.001408731797710061,-0.003501573810353875,0.0003241035155951977,0.002357839373871684,-0.0008260065806098282
0.0007444494985975325,0.0003282128891441971,-0.0011484654387459159,0.0004847062227781862,0.0016209633322432637,-0.0005029893945902586
0.001245298539288342,0.0005743381334468722,-0.0018742084503173828,0.0005941870040260255,0.002355454722419381,0.00013816985301673412
0.002504221396520734,0.001408731797710061,-0.003501573810353875,0.0003241035155951977,0.002357839373871684,-0.0008260065806098282
