frame,tx,ty,tz,r11,r12,r13,r21,r22,r23,r31,r32,r33
2.0,-0.0028410292841328007,-0.0014422587239649408,0.0031303807995497175,0.9999187979052124,0.0018087475285144348,-0.012610439249036036,-0.0017745597293261322,0.9999947228215901,0.0027217400751961365,0.012615294893632457,-0.0026991410936800975,0.9999167850959991
3.0,-0.001758309642847114,-0.0018969049542167443,0.004001049610271442,0.9999021361197225,0.002451204712993824,-0.013766998541859662,-0.0024080835819639797,0.9999921525510735,0.003147915818070549,0.013774605192440803,-0.0031144557967888223,0.9999002943966772
0.0,-0.00030543653744184956,-0.000335271399270468,0.0001387663026166855,0.9999969386780369,0.0004061000523258209,-0.002424175780184679,-0.000406811192438455,0.9999998679411041,-0.0002928699649585822,0.0024240562785097304,0.00029385524906334025,0.9999970178227174
1.0,-0.0015077255058229002,-0.001478972306920024,0.0026602961755589818,0.9999875228382559,-0.00031042274282066135,-0.004969343905183426,0.0003135317808414997,0.9999997246948992,0.0006248654146223414,0.004969148445885505,-0.0006264157184490994,0.9999874323085627
2.0,-0.0004174278265022453,-0.0019331298660009292,0.0035217141620490677,0.9999810563163725,0.00032884368561192395,-0.006126887227742314,-0.00032242471003024215,0.9999993726861426,0.0010486280210429111,0.00612722783750096,-0.0010466328257421806,0.99998067053132
3.0,-0.0008777900719304358,-0.004078245070788689,0.0074322753960527135,0.999989460948329,-0.002929379280625262,-0.0035019721014874143,0.0029339891132428393,0.9999948281878608,0.0013119174585896102,0.003498110128986309,-0.0013221784989824261,0.9999930342564646
0.0,-0.0011957077836860632,-0.0011434480561112322,0.0025247718734332475,0.9999964605922507,-0.0007187513904190005,-0.00254555712068305,0.0007210869523667854,0.9999992953473897,0.0009166988604824088,0.002544896441245722,-0.0009185312058488341,0.9999963156718067
1.0,-0.00010314047132465448,-0.0015969096588833004,0.003383677228750371,0.9999930600539142,-8.050535401763735e-05,-0.003703285775806913,8.546821897772837e-05,0.9999990794618044,0.0013399893509836512,0.0037031743100486383,-0.001340296651793907,0.9999922358956801
2.0,-0.0005531492659059205,-0.003741062422086351,0.007295971047095916,0.9999937667849074,-0.003339384699560145,-0.0010784556111352987,0.0033411124870984625,0.9999931308289579,0.0016043483684940896,0.0010730903568443994,-0.0016079416682235855,0.9999981592191634
3.0,-0.0008554202533787814,-0.0055698684677444816,0.00994060461079193,0.9999782702467621,-0.0060758165697893905,0.0025320868798745996,0.006075137400391493,0.9999815046335766,0.0002758039409658603,-0.0025337165351328747,-0.00026041522879172765,0.9999967743980467
0.0,0.0010944223754070699,-0.0004550355212304827,0.0008557053520820644,0.9999990888345256,0.0006371703247863215,-0.0011574298061224812,-0.0006366797869408559,0.9999997127790371,0.00042412607952950693,0.0011576996427176845,-0.0004233888021618069,0.9999992553331637
1.0,0.0006528253994333863,-0.0026024569983367604,0.004767164926462184,0.9999954498738581,-0.002622383172978795,0.0014675969844211265,0.002621377652993782,0.9999963523146832,0.0006865928824506905,-0.0014693921013476537,-0.0006827426347309856,0.9999987393173574
2.0,0.0003559670478709126,-0.004433473765840387,0.007410881858202085,0.9999727459081811,-0.005355384651113227,0.005077165473218343,0.005358724876782289,0.9999854551961501,-0.0006445444846889274,-0.005073640154469899,0.0006717339914294905,0.9999869457835769
3.0,-0.003006215978901537,-0.0072788963010518605,0.008067409328137006,0.9998059859662483,-0.014088776145326679,0.013764243850900413,0.014170782883967007,0.9998823527343678,-0.005878720460526229,-0.013679800409788083,0.006072630033658255,0.9998880321875734
0.0,-0.0004357010918470574,-0.0021493582777482112,0.003911056883586206,0.9999912453195329,-0.003259848892105095,0.002624856895342655,0.0032591664315108062,0.999994672453359,0.0002641395323743097,-0.0026257036694778504,-0.0002555823526187677,0.9999965570194601
1.0,-0.0007283327938767304,-0.003981682969010379,0.006554338777551155,0.9999626259220513,-0.005991273074438882,0.0062352562270080545,0.005998024371429437,0.999981460480389,-0.0010646925348429448,-0.006228761671229186,0.0011020518595254703,0.9999800211027323
2.0,-0.00408794133024285,-0.006829524905874821,0.007213550411594946,0.999780292310332,-0.014718339021769545,0.014925545337595308,0.014813617249692119,0.9998705067125192,-0.006293289923228224,-0.014830984821471452,0.006513008275660355,0.9998688329497469
3.0,-0.005797702554524612,-0.008736891988856871,0.006877550204378306,0.9995787542602286,-0.0198233009736698,0.021198681353466232,0.02004777125291537,0.9997446929799307,-0.010429341682790758,-0.020986524173398947,0.010849934400929727,0.9997208661410313
0.0,-0.0003055414648207553,-0.0018320365030940109,0.00264202049284519,0.999989767810753,-0.0027350080552620702,0.0036060802310861387,0.0027398574205067788,0.9999953451397654,-0.00134059006761803,-0.0036023970122256253,0.0013504563513522926,0.9999925899246913
1.0,-0.003676133050540626,-0.004669079830724036,0.003291659090678938,0.9998587541726853,-0.011476566722765804,0.012279544275513246,0.011558195964696299,0.9999114579355433,-0.0065974600164246874,-0.012202739964560226,0.006738457135509796,0.9999028318458502
2.0,-0.00539121348417906,-0.0065707772433832145,0.002950668376151153,0.9996904394915299,-0.01659328147696204,0.018539533762125453,0.01679455212052483,0.9998011778389817,-0.01075390124424409,-0.01835740413112716,0.011061934984076975,0.9997702391449588
3.0,-0.007836889863245405,-0.007816326098070042,-0.00023345405820909826,0.9992455284629655,-0.027297301475646282,0.02762913441277411,0.027763898490061962,0.9994759723539353,-0.016647487784998034,-0.027160220873154933,0.017402018082722303,0.9994796069160783
0.0,-0.0033806703813718197,-0.002826934234854241,0.0006412824841963908,0.9999241305464449,-0.008761108605533785,0.008659295392969578,0.008807041480584948,0.9999472976774885,-0.00528068871484891,-0.00861257360915053,0.005356550657323076,0.9999485670995033
1.0,-0.005099715228307459,-0.004724392540998674,0.00029665896858287774,0.9997923360046167,-0.013893647938269157,0.014908310296422578,0.01403552202748159,0.9998568510170953,-0.009454410799366382,-0.014774819049446435,0.009661693107229634,0.9998441214867775
2.0,-0.007537308687978379,-0.005967546679821871,-0.0028945894671622667,0.9994091952248432,-0.024621288711976174,0.023982717144978054,0.024994146412791778,0.9995694846284598,-0.015373222554623834,-0.02359388051048733,0.015963565757919157,0.9995941701187848
3.0,-0.009010307387569146,-0.008862673525312845,0.002211045077024053,0.9990459883671785,-0.031110746046247747,0.03065022203525682,0.03158686684835281,0.9993859319305942,-0.015174099167747755,-0.03015931906640489,0.01612776467164464,0.9994150184877848
0.0,-0.0017326573102988546,-0.0018841434709105096,-0.00034947161862928545,0.9999673356997623,-0.0051700248182973765,0.006212682149951939,0.005196351030155881,0.9999775855554117,-0.004228809682406746,-0.006190679686124659,0.004260954447951873,0.9999717119479483
1.0,-0.004153529460154445,-0.0031229700978321886,-0.003555099031096392,0.9997566918733266,-0.015953657806684285,0.015236425965179656,0.01611051433485149,0.9998179766441947,-0.010228149954584806,-0.015070474314843511,0.010471126626140852,0.9998316068018589
2.0,-0.005695886551977452,-0.005977690534284874,0.0015528060181075037,0.9995081202641984,-0.022445653473834495,0.02190672159176612,0.022670900993781544,0.9996921680046158,-0.01008841143619222,-0.021673534370042814,0.010580092254082046,0.9997091487681132
3.0,-0.006098517943240568,-0.007669548361394573,0.00492793677483548,0.9993473735027193,-0.025069606906083376,0.026009978434226397,0.025340059625077124,0.9996277364964677,-0.010120960574921093,-0.025746564534732286,0.010773447971802191,0.9996104595404645
0.0,-0.002407385440186336,-0.0012399418538101927,-0.003215338384510731,0.9999010488399468,-0.010822555331222084,0.008993141740105673,0.010877170682352763,0.9999226075904001,-0.006046455423506394,-0.00892700686009014,0.006143676762928004,0.9999413305252814
1.0,-0.003996147687259389,-0.004064859564248433,0.0018949125512519858,0.9997274528509325,-0.017315667265209035,0.01566470372135656,0.017410559703390182,0.9998308298549425,-0.005941727428021178,-0.015559167676371999,0.0062128386319244035,0.9998597254451009
2.0,-0.004428451768077471,-0.005740216479393597,0.005274601276198677,0.9996057960503537,-0.019941066802436822,0.01976826835440876,0.020063134423027207,0.9997807895792908,-0.005995910285864919,-0.019644369041784522,0.006390159577460724,0.9997866688757278
3.0,-0.006443380252740306,-0.008413356823393753,0.010949593830601952,0.9993734408442688,-0.02533355953153673,0.024720729347610906,0.025459917885464995,0.9996642851360782,-0.004810045106949134,-0.02459057484242961,0.005436418597332063,0.9996828457792619
0.0,-0.001664951211050389,-0.0027761086267292906,0.005112743380909884,0.9999566913300246,-0.006494084397800237,0.00667276871008137,0.006494015678580534,0.9999789263394642,3.201518474572761e-05,-0.0066728360580848274,1.1319266881219216e-05,0.9999777647763947
1.0,-0.002145606110439011,-0.004425893377891467,0.00849847567964745,0.9999003677046295,-0.009121351097046636,0.01077598965235547,0.009122603343957604,0.9999583928722687,-6.702336090521169e-05,-0.010774930085548569,0.00016532177080136163,0.9999419440477498
2.0,-0.004240071885613886,-0.007042154602044756,0.014171177201414612,0.999770892055933,-0.014506062816954945,0.015741785726501166,0.014491095421370987,0.9998943985252389,0.001064513797417026,-0.015755566207530793,-0.0008361541632747173,0.999875494949824
3.0,-0.005952108227521169,-0.00853089137090419,0.01738613329301042,0.9997437124457985,-0.016082324837242017,0.015934740302637865,0.01606696006135225,0.9998702976753403,0.001091815524401043,-0.01595023339049,-0.0008355128697898512,0.9998723900642156
0.0,-0.0005139402041117716,-0.0016465902031572476,0.0033823967065529145,0.999988121504728,-0.002628313674423458,0.00410263876259436,0.0026288515397452574,0.9999965304008724,-0.0001256835243982469,-0.004102294262817706,0.00013646727131510315,0.9999915567421311
1.0,-0.002663158139227088,-0.004249130375807901,0.00904091212658838,0.9999267495075287,-0.008006524636084525,0.00907601098317925,0.007998014790382684,0.9999674948403883,0.000973580707599707,-0.009083511443545404,-0.0009009193206555143,0.9999582809589295
2.0,-0.004406240943991617,-0.005726681232859977,0.012244324865783364,0.9999111037474485,-0.009582879049450483,0.00926915520281099,0.00957402048274223,0.9999536308848315,0.0009996287600734413,-0.009278305198608368,-0.0009107968444396148,0.9999564645578013
3.0,-0.006901338889548367,-0.007726759544923908,0.016866657338219196,0.9998991318562757,-0.011449226504804356,0.008400019945099625,0.01143770288337357,0.9999335648215638,0.001418582678575675,-0.008415703604773419,-0.0013223627043871533,0.9999636480885313
0.0,-0.002179247029791017,-0.0025961101541179927,0.0056499774957336065,0.9999731778823592,-0.005373967833994236,0.004976339539230181,0.005368626220855335,0.9999849585969054,0.0010861843076555595,-0.004982101919889321,-0.0010594390818427061,0.9999869902874869
1.0,-0.0039393347629239584,-0.0040686373735354725,0.008846397777091166,0.9999624744940242,-0.006950299475479079,0.00516955739578824,0.006944641003850766,0.999975236495445,0.0011117243785738911,-0.0051771563047323015,-0.0010757819931147244,0.999985963028806
2.0,-0.006458623190392013,-0.006061520073651948,0.01345870629323892,0.9999518634434033,-0.008814989179884975,0.0043015043458303984,0.008808466144369772,0.9999600196831331,0.001532962189269564,-0.004314845310966488,-0.0014949988218975166,0.9999895280954156
3.0,-0.006936356800744766,-0.0066379232449302935,0.014729540422308137,0.9999558284019295,-0.008710457582739972,0.0035170326051027863,0.00870663114637083,0.9999615036078944,0.0011016119201907165,-0.0035264924918000837,-0.0010709418875581994,0.9999931795460008
0.0,-0.0017838708646326427,-0.0014664329464246614,0.0031860207077371635,0.9999987297139041,-0.0015762601332500268,0.00019335490705318147,0.0015762553725282937,0.9999987665145453,2.450243050565721e-05,-0.0001933932829841706,-2.4197621514925153e-05,0.999999962013511
1.0,-0.0043367697542083476,-0.0034506337156120044,0.007783568094354544,0.9999938290068993,-0.0034388929350744374,-0.0006724311530821897,0.0034391960862192347,0.9999940148479274,0.0004503950517432809,0.0006708782110827758,-0.00045270488561337014,0.9999996648491497
2.0,-0.004823916469426502,-0.004025807309619615,0.009051382341353144,0.9999933194907255,-0.0033364688700320694,-0.001459215802898663,0.003336506092348122,0.9999944877384831,2.3263093754072852e-05,0.0014591299529234003,-2.8131639568354585e-05,0.9999989439287521
3.0,-0.0032757970944805328,-0.005019110177139484,0.013081621438241535,0.9999945840450614,-0.0017143726842928943,-0.0027975212405047557,0.0017235614292996834,0.9999931505088101,0.003285602940078903,0.002791869226930368,-0.003290406897582302,0.9999906800439686
0.0,-0.00255691243618049,-0.001980285502675397,0.004597005153352045,0.999997868625224,-0.0018625550897802907,-0.0008651136034088527,0.0018629251933255562,0.999998194701919,0.0004272567993452524,0.0008643161930644575,-0.00042886752971708783,0.9999995458670599
1.0,-0.0030452103489101,-0.0025547211849099583,0.005864711114992703,0.9999970448014267,-0.0017602125171643642,-0.0016525703980536642,0.0017602170573026786,0.9999984958712543,1.3655706768622923e-06,0.0016525653202333081,-4.27446788958379e-06,0.9999986623522192
2.0,-0.0014994380319912565,-0.003550560570093989,0.009895225210024755,0.9999955091985657,-0.00013748956745491685,-0.002985730281445659,0.00014724017078389875,0.9999946807370964,0.0032658110509434434,0.002985265317685379,-0.003266236118412556,0.9999902196347646
3.0,-0.0011204275161243139,-0.004211588756306918,0.011260967532731335,0.9999877156511265,0.00092558944862456,-0.004872242513245794,-0.0009126738054380131,0.9999961087610013,0.0026524577674235674,0.0048746785694017475,-0.0026479785034721026,0.9999846218503788
0.0,-0.000488271325939703,-0.0005740688170041763,0.0012678823587659832,0.9999996661368667,0.00010270990284893084,-0.0007882493190394472,-0.0001030444662806868,0.9999999284559279,-0.00042442338119499045,0.0007882055812565761,0.00042450445009380817,0.9999996157602284
1.0,0.001059126230719385,-0.0015745140047672347,0.005296631784164235,0.9999962775561045,0.0017226029935439673,-0.0021153323005265673,-0.001716587064037545,0.9999944898674289,0.0028425027716843967,0.0021202171163961924,-0.002838861114694298,0.9999937211379564
2.0,0.0014380849430875526,-0.002236832620048851,0.006661763139721907,0.9999881425349852,0.002786216822268949,-0.004002988066327139,-0.0027772948738862087,0.9999936726948979,0.002232666755064782,0.004009183354046675,-0.0022215228685143113,0.9999894933442299
3.0,0.000476791103073822,-0.003625026185369327,0.008963761344026043,0.9999884213358585,0.0024029921887124923,-0.0041716351638224165,-0.0023975533663065456,0.9999962690600549,0.0013082837352182536,0.004174763396369144,-0.001298267013433252,0.9999904164068156
0.0,0.0015506756689188336,-0.00099857591338753,0.004027952621799876,0.9999978275859209,0.0016173209651614475,-0.0013274238708550867,-0.0016129773086179576,0.9999933424779733,0.0032667869565889784,0.0013326984755696848,-0.00326463877445586,0.9999937648926353
1.0,0.00193077852087429,-0.0016602760225646785,0.0053930657973399335,0.9999912907611728,0.0026814211506050642,-0.003215019566228281,-0.002672883952984848,0.9999928966120363,0.002656755337031303,0.003222120526660233,-0.0026481388318251842,0.999991283872555
2.0,0.0009714424610242267,-0.0030475909482931313,0.007696409962076833,0.9999916609428234,0.0022989240792010367,-0.003383570633335369,-0.0022930721725727154,0.9999958455421466,0.0017323554974989104,0.003387539108972874,-0.0017245823873844677,0.9999927322004346
3.0,0.00044804022964216534,-0.0036557042056207705,0.008626768265963342,0.9999841855362298,0.002818681212967107,-0.004864526908884101,-0.002815632621274731,0.9999957804712777,0.0006334227743543217,0.004866291790487257,-0.000619716186356114,0.9999878930100314
0.0,0.0003829886052709128,-0.0006655375844725025,0.0013624385223559906,0.9999976908250318,0.001064920166431356,-0.0018866108717847704,-0.0010660784846362008,0.9999992624788637,-0.0006130723319083437,0.0018859565265083797,0.0006150821525114298,0.9999980317913743
1.0,-0.0005710379679955216,-0.002061914472647951,0.0036625097919111556,0.9999976688311616,0.0006836500043121009,-0.00205366860097916,-0.0006868086503268806,0.999998577690716,-0.0015377433849405441,0.0020526143562687475,0.0015391502411937887,0.9999966840314581
2.0,-0.0010922182850442012,-0.0026739074998543676,0.004591570528638819,0.9999930070507156,0.0012048785503140295,-0.0035328555060504855,-0.001214205325261366,0.9999957462452687,-0.002639048220790693,0.0035296607004388528,0.0026433194427003875,0.9999902207484196
3.0,-0.002276187211131962,-0.0037365371585573815,0.007179852570597573,0.9999797440675897,0.002194638505195074,-0.005969731893847922,-0.0022116547295838777,0.999993435940282,-0.0028453117154519578,0.0059634486076078205,0.002858457076334448,0.9999780663318241
0.0,-0.0009481978170394646,-0.0013959770354531574,0.00230272270221514,0.9999998879842098,-0.000379525770841856,-0.00016607410084805907,0.0003793720252638989,0.9999994775679174,-0.0009248490686578998,0.0001664250236145434,0.000924785999297287,0.9999995343058575
1.0,-0.0014669722907929901,-0.0020079531551632683,0.0032331400718918542,0.9999985741062558,0.000143786966082765,-0.0016440955914012057,-0.00014712070058367453,0.9999978803461936,-0.0020277322424666947,0.0016438005897637792,0.0020279714094538935,0.9999965368649524
2.0,-0.0026449241601712286,-0.0030702508166810813,0.005824302180146441,0.9999909645321774,0.0011339527643775943,-0.004080769198870649,-0.0011430864765230924,0.9999967563855866,-0.0022365981319125753,0.004078220240477692,0.002241242744528925,0.9999891063639059
3.0,-0.003099699907895491,-0.003662418827728587,0.0064674788472176056,0.9999826590622103,0.0013901692101316308,-0.005720581838310051,-0.001410348161158893,0.9999927308609364,-0.0035249107045223116,0.005715640456798681,0.0035329176012780963,0.999977389601528
0.0,-0.0005188517647214694,-0.0006109185026183444,0.0009310691220652803,0.9999987322577789,0.0005234956974568334,-0.0014784403043436869,-0.0005251257198626646,0.9999992243788102,-0.0011023244726242238,0.0014778620942785855,0.0011030995183633967,0.9999982680219898
1.0,-0.0016967753356855967,-0.0016703723239577758,0.0035234082415760005,0.9999911499909513,0.0015136965040223637,-0.003915194241075759,-0.0015188368155774417,0.9999979218556289,-0.0013102723536120384,0.003913203111104144,0.0013162073630440894,0.9999914353618817
2.0,-0.0021516686675924976,-0.0022617726527148,0.0041672078328383825,0.9999830156375782,0.0017701263743604258,-0.0055554974825046295,-0.0017845809572933314,0.9999949936150095,-0.0025979727962099452,0.005550871200299175,0.0026078428529490434,0.9999811824295755
3.0,-0.0036050672701698414,-0.0032468120392923497,0.005167300536018675,0.9999714848761198,0.0016634204528284211,-0.00736452314684108,-0.0016930557344474692,0.9999904420745865,-0.004019658998489507,0.007357766629479923,0.004032013033733897,0.9999647671505942
0.0,-0.0011735347002250823,-0.0010572100934549615,0.0025952441448111926,0.9999965386639923,0.000990515254179851,-0.002436651930846795,-0.0009910279306573069,0.9999994509228609,-0.00020923089975631806,0.0024364435545024916,0.0002116449719839006,0.9999969991727249
1.0,-0.001627165483231709,-0.0016481379589079258,0.0032403671093951354,0.9999909641172322,0.0012488552158458647,-0.004076292164694391,-0.0012549696296623415,0.9999980817268209,-0.0014978004231471446,0.0040744138729984945,0.001502902417841065,0.99999059081189
2.0,-0.003078567084470681,-0.002632834287151101,0.004243692739768823,0.999982055649803,0.0011442565389853583,-0.005884593368049083,-0.0011614573230469614,0.9999950453310424,-0.002920450733543598,0.005881222443637899,0.0029272329974015265,0.9999784172565002
3.0,-0.003802462990674119,-0.0032675689461525792,0.005499404286321947,0.999974638585515,0.0009362933367874676,-0.007063692104075821,-0.0009623081941598218,0.9999927362849342,-0.003680409910715828,0.007060194803964504,0.0036871138371687515,0.9999683044634685
0.0,-0.0004514717830610949,-0.0005912403748396402,0.0006463500227371677,0.9999986778682128,0.00026148650124387183,-0.0016383731705835948,-0.00026360042663262757,0.9999991599824294,-0.0012901943538664497,0.0016380342449582232,0.0012906243994830146,0.999997856499632
1.0,-0.001899447958861478,-0.001577161520098562,0.0016534152526134329,0.9999940789451975,0.00016036149607392058,-0.0034452878963533197,-0.00016971458662356443,0.9999963214339278,-0.0027146377122365434,0.003444839572058694,0.0027152062400990825,0.9999903868438388
2.0,-0.0026196528524733264,-0.0022123471413117383,0.0029110197454343886,0.9999893370436835,-4.5747292145219834e-05,-0.004623654054552316,2.967662416359257e-05,0.9999939672231646,-0.003475766582604318,0.004623784823424524,0.003475592032338186,0.9999833061412886
